Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_add,1671349,525,535,564,579,1075,0,2699,0.00%,9230.4,1721.7,135.41
总体,1671349,525,535,564,579,1075,0,2699,0.00%,9230.4,1721.7,135.41
