Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
JDBC Request,1363718,17,17,25,28,36,1,1303,0.00%,11361.7,1420.2,12.11
总体,1363718,17,17,25,28,36,1,1303,0.00%,11361.7,1420.2,12.11
