Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_list,4260876,20,20,27,32,48,0,1047,0.00%,23663.6,86227.4,9.17
总体,4260876,20,20,27,32,48,0,1047,0.00%,23663.6,86227.4,9.17
