Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_add,5098727,174,174,197,208,281,0,1194,0.00%,27536.4,3543.8,35.22
总体,5098727,174,174,197,208,281,0,1194,0.00%,27536.4,3543.8,35.22
