Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_list,51096,29903,30002,31763,32123,33005,149,39408,60.09%,154.5,19495.4,3712.59
总体,51096,29903,30002,31763,32123,33005,149,39408,60.09%,154.5,19495.4,3712.59
