Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_list,337519,2667,3131,3275,3348,4867,4,9888,0.00%,1811.6,571532.5,1184.47
总体,337519,2667,3131,3275,3348,4867,4,9888,0.00%,1811.6,571532.5,1184.47
