Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_list,336506,2656,3131,3253,3325,4498,4,11295,0.00%,1813.9,572246.7,1179.61
总体,336506,2656,3131,3253,3325,4498,4,11295,0.00%,1813.9,572246.7,1179.61
