Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_list,355231,2525,3021,3137,3193,3741,4,9197,0.00%,1906.6,601505.4,1124.32
总体,355231,2525,3021,3137,3193,3741,4,9197,0.00%,1906.6,601505.4,1124.32
