Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_list,51144,29879,30002,31730,32077,32951,315,36831,60.11%,154.6,19495.6,3772.26
总体,51144,29879,30002,31730,32077,32951,315,36831,60.11%,154.6,19495.6,3772.26
