Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
JDBC Request,10521304,2,2,3,4,7,0,4070,0.00%,87655.6,941.6,16.96
总体,10521304,2,2,3,4,7,0,4070,0.00%,87655.6,941.6,16.96
