Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_add,5608177,158,155,183,203,380,0,1196,0.00%,30336.1,3489.9,49.45
总体,5608177,158,155,183,203,380,0,1196,0.00%,30336.1,3489.9,49.45
