Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_list,321975,2809,2941,3046,3077,3141,5,3453,0.00%,1696.5,463830.0,536.88
总体,321975,2809,2941,3046,3077,3141,5,3453,0.00%,1696.5,463830.0,536.88
