Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_query,6350559,138,186,241,285,368,0,1586,0.00%,34858.5,16441.9,110.70
总体,6350559,138,186,241,285,368,0,1586,0.00%,34858.5,16441.9,110.70
