Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_query,6339602,138,184,246,288,373,0,1251,0.00%,34908.4,16465.4,110.50
总体,6339602,138,184,246,288,373,0,1251,0.00%,34908.4,16465.4,110.50
