Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_add,5059515,17,16,28,31,47,0,7880,0.00%,28096.9,5707.2,74.22
总体,5059515,17,16,28,31,47,0,7880,0.00%,28096.9,5707.2,74.22
