Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
JDBC Request,3338404,0,1,1,1,1,0,4102,0.00%,27819.3,298.8,8.96
总体,3338404,0,1,1,1,1,0,4102,0.00%,27819.3,298.8,8.96
