Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_query,6718154,132,132,149,176,276,0,730,0.00%,36525.8,14125.2,37.46
总体,6718154,132,132,149,176,276,0,730,0.00%,36525.8,14125.2,37.46
