procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
27  0      0 6538108   5244 6130020    0    0     0     0 10357 5331 10 22 68  0  0
109  0      0 6537592   5244 6130020    0    0     0     0 21044 9602 20 40 40  0  0
107  0      0 6539232   5244 6130020    0    0     0     0 29133 16499 26 46 28  0  0
 0  0      0 6538448   5244 6130020    0    0     0     0 28859 19492 29 45 26  0  0
 0  0      0 6537932   5244 6130024    0    0     0     0 1812 2501  2  2 97  0  0
 0  0      0 6537456   5244 6130024    0    0     0     0 8389 4637  8 16 77  0  0
 0  0      0 6537152   5244 6130024    0    0     0     0 8150 4298  7 14 79  0  0
 0  0      0 6536932   5244 6130024    0    0     0     0 1510 2325  1  1 98  0  0
 0  0      0 6536512   5244 6130024    0    0     0     0 2761 2736  3  7 90  0  0
 0  0      0 6535216   5244 6130040    0    0     0     0 13465 7073 13 27 60  0  0
111  0      0 6535092   5244 6130040    0    0     0     0 10864 5922 11 21 67  0  0
 0  0      0 6535984   5244 6130040    0    0     0     0 21204 10484 21 38 42  0  0
 0  0      0 6535644   5244 6130040    0    0     0     0 5373 3842  5  9 86  0  0
 0  0      0 6536180   5244 6130040    0    0     0     0 1520 2148  1  2 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 6536428   5244 6130040    0    0     0     0 1920 2782  2  1 97  0  0
 0  0      0 6536044   5244 6130040    0    0     0     0 2502 2306  3  7 90  0  0
128  0      0 6535620   5244 6130028    0    0     0     0 16843 7142 17 38 45  0  0
 0  0      0 6535596   5244 6130028    0    0     0     0 16419 8472 14 27 59  0  0
 0  0      0 6535516   5244 6130032    0    0     0     0 9296 5471  9 17 75  0  0
 0  0      0 6535128   5244 6130032    0    0     0     0 1885 2734  2  2 96  0  0
 0  0      0 6535688   5244 6130032    0    0     0     0 1759 2234  3  3 94  0  0
 0  0      0 6535768   5244 6130032    0    0     0     0 1474 2218  1  1 98  0  0
99  0      0 6535892   5244 6130032    0    0     0     0 2927 2639  3  8 89  0  0
 0  0      0 6535672   5244 6130032    0    0     0     0 15488 7482 15 32 53  0  0
14  0      0 6535780   5244 6130032    0    0     0     0 23320 13875 19 35 47  0  0
83  0      0 6536068   5244 6130032    0    0     0     0 28782 16841 26 45 30  0  0
 0  0      0 6536204   5244 6130032    0    0     0     0 22700 15522 23 38 39  0  0
 0  0      0 6535760   5244 6130020    0    0     0    28 23319 15406 25 41 34  0  0
 4  0      0 6535788   5244 6130024    0    0     0     0 24786 16627 27 42 31  0  0
12  0      0 6536500   5244 6130036    0    0     0    84 23114 16822 24 39 36  0  0
 0  0      0 6537696   5244 6130040    0    0     0     0 12021 9153 13 20 67  0  0
21  0      0 6537136   5244 6130040    0    0     0     0 16263 143089 20 35 46  0  0
85  0      0 6537484   5244 6130024    0    0     0     0 32403 17596 27 46 27  0  0
 0  0      0 6537448   5244 6130024    0    0     0     0 22891 15360 24 41 36  0  0
 0  0      0 6536920   5244 6130028    0    0     0     0 20841 13999 22 36 42  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 6536036   5244 6130028    0    0     0     0 26112 21988 29 46 26  0  0
61  0      0 6536000   5244 6130036    0    0     0     0 25042 17297 28 45 27  0  0
116  0      0 6535560   5244 6130024    0    0     0     0 23132 16071 26 38 36  0  0
32  0      0 6535288   5244 6130020    0    0     0     0 24886 45669 28 41 30  0  0
