Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_add,4572058,19,19,31,38,54,0,164,0.00%,25392.1,5149.5,10.42
总体,4572058,19,19,31,38,54,0,164,0.00%,25392.1,5149.5,10.42
