Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request asset_query,18526420,47,0,168,237,447,0,774,0.00%,101525.8,13483.9,93.93
总体,18526420,47,0,168,237,447,0,774,0.00%,101525.8,13483.9,93.93
