Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_add,1538847,960,925,1013,1600,2563,10,5341,0.00%,5108.8,1034.0,343.23
总体,1538847,960,925,1013,1600,2563,10,5341,0.00%,5108.8,1034.0,343.23
