Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_add,2703798,325,355,475,564,686,0,1627,0.00%,14886.2,3017.7,147.96
总体,2703798,325,355,475,564,686,0,1627,0.00%,14886.2,3017.7,147.96
