Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_add,1537359,961,927,1010,1746,2588,11,5101,0.00%,5103.7,1032.9,342.28
总体,1537359,961,927,1010,1746,2588,11,5101,0.00%,5103.7,1032.9,342.28
