Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_add,1880161,48,32,36,41,52,0,17268,0.00%,9878.3,2000.7,320.73
总体,1880161,48,32,36,41,52,0,17268,0.00%,9878.3,2000.7,320.73
