Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_query,7356126,11,10,21,27,43,0,1040,0.00%,40856.2,19257.1,8.15
总体,7356126,11,10,21,27,43,0,1040,0.00%,40856.2,19257.1,8.15
