Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_query,5971838,147,179,289,336,418,0,1141,0.00%,32964.8,15548.7,121.82
总体,5971838,147,179,289,336,418,0,1141,0.00%,32964.8,15548.7,121.82
