Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_query,7997326,110,109,170,256,360,0,1071,0.00%,43512.7,17294.6,66.67
总体,7997326,110,109,170,256,360,0,1071,0.00%,43512.7,17294.6,66.67
