Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_add,960105,91,85,101,118,185,9,1736,0.00%,5328.3,1076.5,66.79
总体,960105,91,85,101,118,185,9,1736,0.00%,5328.3,1076.5,66.79
