Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_query,4952892,177,178,357,371,556,0,1990,0.00%,27369.5,11947.4,125.77
总体,4952892,177,178,357,371,556,0,1990,0.00%,27369.5,11947.4,125.77
