Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_list,332765,2699,222,1036,2556,118036,7,180911,0.00%,1785.3,594567.7,17834.57
总体,332765,2699,222,1036,2556,118036,7,180911,0.00%,1785.3,594567.7,17834.57
