Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
JDBC Request,13366001,1,1,3,5,9,0,923,0.00%,111368.5,14464.9,3.55
总体,13366001,1,1,3,5,9,0,923,0.00%,111368.5,14464.9,3.55
