Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
JDBC Request,14560349,1,1,4,6,10,0,4092,0.00%,121315.0,15756.7,13.71
总体,14560349,1,1,4,6,10,0,4092,0.00%,121315.0,15756.7,13.71
