Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_add,4510610,196,20,1284,1534,1656,0,5447,0.00%,24626.2,4110.5,468.62
总体,4510610,196,20,1284,1534,1656,0,5447,0.00%,24626.2,4110.5,468.62
