Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request asset_query,16640303,52,1,167,258,439,0,772,0.00%,91562.5,16542.1,93.98
总体,16640303,52,1,167,258,439,0,772,0.00%,91562.5,16542.1,93.98
