procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
98  0      0 5945816   5244 6488216    0    0     0     0 22910 740352 39 50 11  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
123  0      0 5945584   5244 6488216    0    0     0     0 20951 610239 40 54  5  0  0
190  0      0 5945128   5244 6488212    0    0     0     0 14268 255038 42 58  1  0  0
86  0      0 5945020   5244 6488208    0    0     0     0 17025 185001 32 46 21  0  0
47  0      0 5944680   5244 6488208    0    0     0     0 22160 192916 39 53  7  0  0
106  0      0 5944392   5244 6488208    0    0     0     0 23699 135051 38 50 12  0  0
 0  0      0 5944272   5244 6488216    0    0     0     0 21167 579149 41 51  8  0  0
12  0      0 5944848   5244 6488224    0    0     0     0 26364 560040 43 54  3  0  0
95  0      0 5935960   5244 6488236    0    0     0     0 25823 193787 44 52  4  0  0
17  0      0 5946608   5244 6488232    0    0     0     0 22981 226148 45 51  4  0  0
116  0      0 5947008   5244 6488232    0    0     0     0 21636 565262 44 53  3  0  0
48  0      0 5946560   5244 6488224    0    0     0     0 23103 445844 43 52  4  0  0
82  0      0 5946596   5244 6488220    0    0     0     0 23431 131583 43 48  9  0  0
167  0      0 5946144   5244 6488220    0    0     0     2 16879 847002 40 47 13  0  0
161  0      0 5945404   5244 6488220    0    0     0     0 30666 245091 45 54  1  0  0
122  0      0 5944896   5244 6488220    0    0     0     0 20202 393624 41 48 11  0  0
 7  0      0 5944956   5244 6488220    0    0     0     0 21981 346664 43 55  2  0  0
80  0      0 5944000   5244 6488220    0    0     0     0 24094 20091 44 53  3  0  0
31  0      0 5943820   5244 6488212    0    0     0     0 20824 389569 42 51  6  0  0
17  0      0 5943176   5244 6488212    0    0     0     0 21359 488461 42 51  7  0  0
25  0      0 5943140   5244 6488212    0    0     0    20 26752 302827 44 52  4  0  0
26  0      0 5944260   5244 6488212    0    0     0     0 20578 641540 42 53  5  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
122  0      0 5944752   5244 6488208    0    0     0     0 24867 401801 39 49 12  0  0
39  0      0 5943480   5244 6488192    0    0     0     0 23491 367401 44 54  2  0  0
11  0      0 5944128   5244 6488176    0    0     0     0 27907 140561 43 54  3  0  0
86  0      0 5944064   5244 6488172    0    0     0     4 19856 476604 41 49 10  0  0
23  0      0 5944252   5244 6488172    0    0     0     0 22901 485661 44 53  3  0  0
103  0      0 5943940   5244 6488160    0    0     0     0 23703 476403 41 52  7  0  0
41  0      0 5942548   5244 6488156    0    0     0     0 22639 545477 42 54  4  0  0
10  0      0 5942704   5244 6488068    0    0     0     0 27953 12071 39 54  7  0  0
15  0      0 5942460   5244 6488024    0    0     0     0 24728 16891 38 48 14  0  0
 5  0      0 5941892   5244 6488024    0    0     0     0 21980 385702 39 49 13  0  0
 3  0      0 5942192   5244 6488024    0    0     0     0 23242 353909 38 46 16  0  0
22  0      0 5941592   5244 6488024    0    0     0     0 23905 200979 34 48 18  0  0
10  0      0 5947684   5244 6488036    0    0     0     0 22575 18944 32 37 31  0  0
 5  0      0 5948180   5244 6488036    0    0     0     0 22246 18548 29 33 38  0  0
 4  0      0 5947820   5244 6488036    0    0     0     0 22160 17160 26 32 42  0  0
 7  0      0 5948120   5244 6488036    0    0     0     0 19912 14310 24 31 45  0  0
 4  0      0 5950540   5244 6488036    0    0     0     0 17876 14214 22 25 53  0  0
 4  0      0 5950544   5244 6488036    0    0     0     0 15054 11337 20 26 54  0  0
 0  0      0 5952120   5244 6488036    0    0     0     0 10804 8328 14 17 69  0  0
 0  0      0 5952016   5244 6488036    0    0     0     0 1436 2064  1  2 98  0  0
 0  0      0 5951652   5244 6488036    0    0     0     0 1597 2386  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5950924   5244 6488036    0    0     0    10 1619 2288  2  2 97  0  0
 0  0      0 5950580   5244 6488036    0    0     0     0 2061 2941  2  2 96  0  0
 0  0      0 5950144   5244 6488036    0    0     0     0 1816 2500  2  2 97  0  0
 0  0      0 5949948   5244 6488036    0    0     0     0 1533 2163  1  1 98  0  0
 0  0      0 5949976   5244 6488036    0    0     0     0 1434 2054  1  1 98  0  0
 0  0      0 5950512   5244 6488036    0    0     0     0 1688 2360  1  1 98  0  0
 0  0      0 5950732   5244 6488036    0    0     0     0 2029 2829  2  2 96  0  0
 2  0      0 5951152   5244 6488036    0    0     0     0 1546 2250  1  2 97  0  0
 0  0      0 5951320   5244 6488036    0    0     0    20 1657 2391  1  1 98  0  0
