Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_query,8088302,110,137,165,263,402,0,3596,0.00%,42952.1,20259.6,97.66
总体,8088302,110,137,165,263,402,0,3596,0.00%,42952.1,20259.6,97.66
