Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_query,7474047,11,11,19,24,38,0,1075,0.00%,41509.8,19579.3,11.69
总体,7474047,11,11,19,24,38,0,1075,0.00%,41509.8,19579.3,11.69
