Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_query,7454543,11,11,20,24,38,0,1063,0.00%,41331.9,19495.4,8.77
总体,7454543,11,11,20,24,38,0,1063,0.00%,41331.9,19495.4,8.77
