Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_query,1462285,599,589,710,727,797,1,4122,0.00%,8097.0,3621.5,126.67
总体,1462285,599,589,710,727,797,1,4122,0.00%,8097.0,3621.5,126.67
