Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_query,5683022,158,21,27,28,3034,0,131206,0.01%,24330.3,9958.9,1752.24
总体,5683022,158,21,27,28,3034,0,131206,0.01%,24330.3,9958.9,1752.24
