Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_query,6242379,141,137,287,380,547,0,7764,0.00%,33788.8,15937.5,128.42
总体,6242379,141,137,287,380,547,0,7764,0.00%,33788.8,15937.5,128.42
