Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_list,197610,4489,4630,4863,4921,5031,10,5319,0.00%,1070.4,325134.7,704.22
总体,197610,4489,4630,4863,4921,5031,10,5319,0.00%,1070.4,325134.7,704.22
