Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_query,6024186,146,141,181,286,317,0,695,0.00%,32959.8,13035.8,54.22
总体,6024186,146,141,181,286,317,0,695,0.00%,32959.8,13035.8,54.22
