Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_add,945709,92,68,135,212,421,10,2124,0.00%,5250.8,1060.2,90.98
总体,945709,92,68,135,212,421,10,2124,0.00%,5250.8,1060.2,90.98
