Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_add,3815567,231,192,342,487,666,1,1839,0.00%,20873.8,2399.4,117.21
总体,3815567,231,192,342,487,666,1,1839,0.00%,20873.8,2399.4,117.21
