Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_list,94082,9622,10638,11223,11396,11695,8,12646,0.00%,491.0,160132.2,2495.68
总体,94082,9622,10638,11223,11396,11695,8,12646,0.00%,491.0,160132.2,2495.68
