Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
JDBC Request,5509481,4,3,8,11,22,0,975,0.00%,45904.3,493.1,5.73
总体,5509481,4,3,8,11,22,0,975,0.00%,45904.3,493.1,5.73
