Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_list,343573,254,160,570,632,776,4,1191,0.00%,1905.6,601189.8,203.80
总体,343573,254,160,570,632,776,4,1191,0.00%,1905.6,601189.8,203.80
