Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_query,7870773,112,111,146,233,338,0,1080,0.00%,42929.9,16979.1,58.45
总体,7870773,112,111,146,233,338,0,1080,0.00%,42929.9,16979.1,58.45
