Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_query,7894738,112,111,149,237,342,0,1153,0.00%,42952.9,16988.2,59.96
总体,7894738,112,111,149,237,342,0,1153,0.00%,42952.9,16988.2,59.96
