Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request asset_query,22852510,40,0,6,23,481,0,131228,0.01%,110346.9,17147.6,1409.76
总体,22852510,40,0,6,23,481,0,131228,0.01%,110346.9,17147.6,1409.76
