Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
JDBC Request,13066400,0,0,1,1,1,0,3973,0.00%,108886.7,14142.5,4.43
总体,13066400,0,0,1,1,1,0,3973,0.00%,108886.7,14142.5,4.43
