Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
JDBC Request,11390175,1,1,5,9,14,0,984,0.00%,94905.5,11863.2,4.50
总体,11390175,1,1,5,9,14,0,984,0.00%,94905.5,11863.2,4.50
