Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
JDBC Request,10254011,0,0,1,1,1,0,842,0.00%,85448.7,11098.3,1.04
总体,10254011,0,0,1,1,1,0,842,0.00%,85448.7,11098.3,1.04
