Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request account_add,4461227,199,250,273,284,388,0,1316,0.00%,24121.0,4892.9,109.51
总体,4461227,199,250,273,284,388,0,1316,0.00%,24121.0,4892.9,109.51
