Label,# 样本,平均值,中位数,90% 百分位,95% 百分位,99% 百分位,最小值,最大值,异常 %,吞吐量,接收 KB/sec,标准偏差
HTTP Request asset_query,16087648,54,1,167,266,442,0,848,0.00%,88131.2,10500.0,94.77
总体,16087648,54,1,167,266,442,0,848,0.00%,88131.2,10500.0,94.77
